cycle,at,strategyId,username,cash,openPositions,markedPositions,liquidationValue,equity,realizedPnl,feesPaid,slippagePaid,markValue
20260925T232740Z,2026-09-25T23:27:40Z,weather-fade,WeatherFader,8707.491,8,8,1748.446,10455.937,372.8881,67.5457,153.7509,1748.446
20260925T232740Z,2026-09-25T23:27:40Z,heat-confirm,HeatConfirm,9518.5995,8,8,460.7037,9979.3032,104.213,107.1363,200.755,460.7037
20260925T232740Z,2026-09-25T23:27:40Z,fda-premium,FDAReaction,3923.8181,8,8,1100.1233,5023.9414,0.0,26.6905,186.5278,1100.1233
20260925T232740Z,2026-09-25T23:27:40Z,game-favourite,GridironPulse,1304.6745,4,4,19461.56,20766.2345,10856.6319,796.804,66.8383,19461.56
20260925T232740Z,2026-09-25T23:27:40Z,underdog-sweep,SportsPredLab,0.0441,1,1,0.0,0.0441,-9999.9345,386.2423,1363.9207,0.0
20260925T232740Z,2026-09-25T23:27:40Z,halftime-hype,HalftimeHype,79591.6865,2,2,0.0,79710.6179,86539.5148,1808.9201,2312.1984,118.9314
20260925T232740Z,2026-09-25T23:27:40Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T232740Z,2026-09-25T23:27:40Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T232740Z,2026-09-25T23:27:40Z,gold-leader,MetalMomentum,2887.3468,0,0,0.0,2887.3468,-7112.6532,190.9175,153.7712,0.0
20260925T232740Z,2026-09-25T23:27:40Z,micro-tail,TailSprint15,7527.4445,0,0,0.0,7527.4445,-2472.5555,154.9277,757.2916,0.0
20260925T232740Z,2026-09-25T23:27:40Z,scalp-8095,HighProbScalp,7689.1384,1,1,297.0,7986.1384,-1997.8686,216.9481,242.4189,297.0
20260925T232740Z,2026-09-25T23:27:40Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260925T232740Z,2026-09-25T23:27:40Z,longshot-fader,LongshotFader,1094.0838,8,8,14574.84,15668.9238,6261.1804,523.3274,151.3592,14574.84
20260925T232740Z,2026-09-25T23:27:40Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T232740Z,2026-09-25T23:27:40Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260925T232740Z,2026-09-25T23:27:40Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7949.2028,8673.3033,0.0,287.7147,291.501,7949.2028
20260925T232740Z,2026-09-25T23:27:40Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T015236Z,2026-09-26T01:52:36Z,book-edge,BookRocket,281.6031,8,8,5036.241,5317.8441,3611.364,970.4636,397.0001,5036.241
20260926T015236Z,2026-09-26T01:52:36Z,tick-chaser,TickChaser,17.3291,8,8,482.33,499.6591,-9477.9645,1220.8578,82.1349,482.33
20260926T015236Z,2026-09-26T01:52:36Z,tail-sprint,TailSprint,0.0032,0,0,0.0,0.0032,-9999.9968,712.1868,1489.5215,0.0
20260926T015236Z,2026-09-26T01:52:36Z,depth-diver,DepthDiver,4.0084,8,8,1171.99,1175.9984,-8378.521,479.3656,93.5028,1171.99
20260926T015236Z,2026-09-26T01:52:36Z,dip-hunter,DipHunter,0.0344,8,8,291.67,291.7044,-8362.8154,546.5729,2399.1866,291.67
20260926T015236Z,2026-09-26T01:52:36Z,spike-surfer,SpikeSurfer,795.8597,7,7,6455.8492,7251.7089,-2364.2824,1057.8498,329.5882,6455.8492
20260926T015236Z,2026-09-26T01:52:36Z,sure-thing,SureThing,1442.4588,5,5,13083.0125,14525.4713,4198.3599,318.1281,144.9062,13083.0125
20260926T015236Z,2026-09-26T01:52:36Z,yield-sniper,YieldSniper,660.3651,8,8,9245.47,9905.8351,-18.2272,14.9277,31.8348,9245.47
20260926T015236Z,2026-09-26T01:52:36Z,pinepilot,PinePilotX,131.5407,8,8,9653.1287,9784.6694,-12.6584,311.6199,46.8531,9653.1287
20260926T015236Z,2026-09-26T01:52:36Z,ceo-fav,CEOExitFav,9255.5329,3,3,674.3811,9929.914,0.0,4.1776,16.4499,674.3811
20260926T015236Z,2026-09-26T01:52:36Z,weather-bracket,WeatherCatalyst,4049.0188,8,8,452.0257,4501.0445,-4397.4762,378.0076,529.3896,452.0257
20260926T015236Z,2026-09-26T01:52:36Z,weather-fade,WeatherFader,8707.491,8,8,1778.1974,10485.6884,372.8881,67.5457,153.7509,1778.1974
20260926T015236Z,2026-09-26T01:52:36Z,heat-confirm,HeatConfirm,9518.5995,8,8,441.524,9960.1235,104.213,107.1363,200.755,441.524
20260926T015236Z,2026-09-26T01:52:36Z,fda-premium,FDAReaction,3923.8181,8,8,1100.1233,5023.9414,0.0,26.6905,186.5278,1100.1233
20260926T015236Z,2026-09-26T01:52:36Z,game-favourite,GridironPulse,1304.6745,4,4,20502.77,21807.4445,10856.6319,796.804,66.8383,20502.77
20260926T015236Z,2026-09-26T01:52:36Z,underdog-sweep,SportsPredLab,0.0441,1,1,0.0,0.0441,-9999.9345,386.2423,1363.9207,0.0
20260926T015236Z,2026-09-26T01:52:36Z,halftime-hype,HalftimeHype,77838.8073,1,1,1550.1564,79388.9637,69591.6865,1891.8165,2317.1991,1550.1564
20260926T015236Z,2026-09-26T01:52:36Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T015236Z,2026-09-26T01:52:36Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T015236Z,2026-09-26T01:52:36Z,gold-leader,MetalMomentum,2887.3468,0,0,0.0,2887.3468,-7112.6532,190.9175,153.7712,0.0
20260926T015236Z,2026-09-26T01:52:36Z,micro-tail,TailSprint15,6858.2402,1,1,17.85,6876.0902,-3079.0326,196.0047,862.5942,17.85
20260926T015236Z,2026-09-26T01:52:36Z,scalp-8095,HighProbScalp,8085.1384,0,0,0.0,8085.1384,-1914.8616,216.9481,242.4189,0.0
20260926T015236Z,2026-09-26T01:52:36Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260926T015236Z,2026-09-26T01:52:36Z,longshot-fader,LongshotFader,1094.0838,8,8,14696.61,15790.6938,6261.1804,523.3274,151.3592,14696.61
20260926T015236Z,2026-09-26T01:52:36Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T015236Z,2026-09-26T01:52:36Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T015236Z,2026-09-26T01:52:36Z,nowcast-nudge,NowcastNudge,724.1005,4,4,8122.738,8846.8385,0.0,287.7147,291.501,8122.738
20260926T015236Z,2026-09-26T01:52:36Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T072658Z,2026-09-26T07:26:58Z,book-edge,BookRocket,32.5538,8,8,4863.1784,4895.7322,-3402.1829,980.8829,413.7501,4863.1784
20260926T072658Z,2026-09-26T07:26:58Z,tick-chaser,TickChaser,23.9513,7,7,459.52,483.4713,-9491.6996,1222.6556,82.1349,459.52
20260926T072658Z,2026-09-26T07:26:58Z,tail-sprint,TailSprint,0.0032,0,0,0.0,0.0032,-9999.9968,712.1868,1489.5215,0.0
20260926T072658Z,2026-09-26T07:26:58Z,depth-diver,DepthDiver,3.2096,7,7,1158.64,1161.8496,-8438.0556,479.6244,93.5028,1158.64
20260926T072658Z,2026-09-26T07:26:58Z,dip-hunter,DipHunter,0.0237,8,8,291.67,291.6937,-8388.7975,546.5736,2399.1866,291.67
20260926T072658Z,2026-09-26T07:26:58Z,spike-surfer,SpikeSurfer,4999.8597,5,5,3980.1692,8980.0289,-545.3168,1057.8498,329.5882,3980.1692
20260926T072658Z,2026-09-26T07:26:58Z,sure-thing,SureThing,6892.7444,3,3,7994.7625,14887.5069,5006.1228,332.5725,144.9062,7994.7625
20260926T072658Z,2026-09-26T07:26:58Z,yield-sniper,YieldSniper,674.9297,8,8,9231.98,9906.9097,22.2405,16.5331,35.8348,9231.98
20260926T072658Z,2026-09-26T07:26:58Z,pinepilot,PinePilotX,194.3863,7,7,9584.9734,9779.3597,-14.1489,312.4161,47.528,9584.9734
20260926T072658Z,2026-09-26T07:26:58Z,ceo-fav,CEOExitFav,9255.5329,3,3,674.3811,9929.914,0.0,4.1776,16.4499,674.3811
20260926T072658Z,2026-09-26T07:26:58Z,weather-bracket,WeatherCatalyst,4049.0188,8,8,130.7587,4179.7775,-4397.4762,378.0076,529.3896,130.7587
20260926T072658Z,2026-09-26T07:26:58Z,weather-fade,WeatherFader,8707.491,8,8,762.831,9470.322,372.8881,67.5457,153.7509,762.831
20260926T072658Z,2026-09-26T07:26:58Z,heat-confirm,HeatConfirm,9518.5995,8,8,291.3429,9809.9424,104.213,107.1363,200.755,291.3429
20260926T072658Z,2026-09-26T07:26:58Z,fda-premium,FDAReaction,3923.8181,8,8,1100.1233,5023.9414,0.0,26.6905,186.5278,1100.1233
20260926T072658Z,2026-09-26T07:26:58Z,game-favourite,GridironPulse,22680.6745,0,0,0.0,22680.6745,12680.6745,796.804,66.8383,0.0
20260926T072658Z,2026-09-26T07:26:58Z,underdog-sweep,SportsPredLab,0.0441,0,0,0.0,0.0441,-9999.9559,386.2423,1363.9207,0.0
20260926T072658Z,2026-09-26T07:26:58Z,halftime-hype,HalftimeHype,77838.8073,0,0,0.0,77838.8073,67838.8073,1891.8165,2317.1991,0.0
20260926T072658Z,2026-09-26T07:26:58Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T072658Z,2026-09-26T07:26:58Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T072658Z,2026-09-26T07:26:58Z,gold-leader,MetalMomentum,2887.3468,0,0,0.0,2887.3468,-7112.6532,190.9175,153.7712,0.0
20260926T072658Z,2026-09-26T07:26:58Z,micro-tail,TailSprint15,6858.2402,0,0,0.0,6858.2402,-3141.7598,196.0047,862.5942,0.0
20260926T072658Z,2026-09-26T07:26:58Z,scalp-8095,HighProbScalp,2203.9384,2,2,5655.0,7858.9384,-1914.8616,298.1481,242.4189,5655.0
20260926T072658Z,2026-09-26T07:26:58Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260926T072658Z,2026-09-26T07:26:58Z,longshot-fader,LongshotFader,843.2601,8,8,14944.94,15788.2002,6395.9855,550.1711,151.3592,14944.94
20260926T072658Z,2026-09-26T07:26:58Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T072658Z,2026-09-26T07:26:58Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T072658Z,2026-09-26T07:26:58Z,nowcast-nudge,NowcastNudge,724.1005,4,4,8111.1284,8835.2289,0.0,287.7147,291.501,8111.1284
20260926T072658Z,2026-09-26T07:26:58Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T122257Z,2026-09-26T12:22:57Z,book-edge,BookRocket,8.239,8,8,4860.871,4869.11,-3450.4776,982.3777,415.2102,4860.871
20260926T122257Z,2026-09-26T12:22:57Z,tick-chaser,TickChaser,12.094,8,8,470.91,483.004,-9491.6996,1222.7829,82.1349,470.91
20260926T122257Z,2026-09-26T12:22:57Z,tail-sprint,TailSprint,0.0032,0,0,0.0,0.0032,-9999.9968,712.1868,1489.5215,0.0
20260926T122257Z,2026-09-26T12:22:57Z,depth-diver,DepthDiver,2.2282,8,8,1159.62,1161.8482,-8438.0463,479.6258,93.5028,1159.62
20260926T122257Z,2026-09-26T12:22:57Z,dip-hunter,DipHunter,0.0237,8,8,291.67,291.6937,-8388.7975,546.5736,2399.1866,291.67
20260926T122257Z,2026-09-26T12:22:57Z,spike-surfer,SpikeSurfer,5197.8597,3,3,3964.3304,9162.1901,-596.699,1057.8498,329.5882,3964.3304
20260926T122257Z,2026-09-26T12:22:57Z,sure-thing,SureThing,6892.7444,3,3,7994.7625,14887.5069,5006.1228,332.5725,144.9062,7994.7625
20260926T122257Z,2026-09-26T12:22:57Z,yield-sniper,YieldSniper,674.9297,8,8,9231.98,9906.9097,22.2405,16.5331,35.8348,9231.98
20260926T122257Z,2026-09-26T12:22:57Z,pinepilot,PinePilotX,194.3863,7,7,9591.0778,9785.4641,-14.1489,312.4161,47.528,9591.0778
20260926T122257Z,2026-09-26T12:22:57Z,ceo-fav,CEOExitFav,9255.5329,3,3,674.3811,9929.914,0.0,4.1776,16.4499,674.3811
20260926T122257Z,2026-09-26T12:22:57Z,weather-bracket,WeatherCatalyst,3912.5132,6,6,484.0437,4396.5569,-4985.8647,394.1337,550.4883,484.0437
20260926T122257Z,2026-09-26T12:22:57Z,weather-fade,WeatherFader,7850.5149,6,6,2142.0781,9992.593,482.9406,84.8969,216.8402,2142.0781
20260926T122257Z,2026-09-26T12:22:57Z,heat-confirm,HeatConfirm,9664.8495,4,4,361.9819,10026.8314,81.8496,107.1363,200.755,361.9819
20260926T122257Z,2026-09-26T12:22:57Z,fda-premium,FDAReaction,3923.8181,8,8,1105.8666,5029.6847,0.0,26.6905,186.5278,1105.8666
20260926T122257Z,2026-09-26T12:22:57Z,game-favourite,GridironPulse,5671.1778,2,2,16606.9,22278.0778,12680.6745,996.8207,66.8383,16606.9
20260926T122257Z,2026-09-26T12:22:57Z,underdog-sweep,SportsPredLab,0.0227,1,1,0.01,0.0327,-9999.9559,386.2437,1363.9207,0.01
20260926T122257Z,2026-09-26T12:22:57Z,halftime-hype,HalftimeHype,77838.8073,0,0,0.0,77838.8073,67838.8073,1891.8165,2317.1991,0.0
20260926T122257Z,2026-09-26T12:22:57Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T122257Z,2026-09-26T12:22:57Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T122257Z,2026-09-26T12:22:57Z,gold-leader,MetalMomentum,2887.3468,0,0,0.0,2887.3468,-7112.6532,190.9175,153.7712,0.0
20260926T122257Z,2026-09-26T12:22:57Z,micro-tail,TailSprint15,6858.2402,0,0,0.0,6858.2402,-3141.7598,196.0047,862.5942,0.0
20260926T122257Z,2026-09-26T12:22:57Z,scalp-8095,HighProbScalp,1391.116,3,3,6277.87,7668.986,-1914.8616,309.3705,242.4189,6277.87
20260926T122257Z,2026-09-26T12:22:57Z,panic-fade,PanicFader,0.0796,0,0,0.0,0.0796,-9999.9204,722.0862,697.3419,0.0
20260926T122257Z,2026-09-26T12:22:57Z,longshot-fader,LongshotFader,843.2601,8,8,14952.15,15795.4101,6395.9855,550.1711,151.3592,14952.15
20260926T122257Z,2026-09-26T12:22:57Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T122257Z,2026-09-26T12:22:57Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T122257Z,2026-09-26T12:22:57Z,nowcast-nudge,NowcastNudge,724.1005,4,4,8116.9332,8841.0337,0.0,287.7147,291.501,8116.9332
20260926T122257Z,2026-09-26T12:22:57Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T163930Z,2026-09-26T16:39:30Z,book-edge,BookRocket,8.239,8,8,5008.0532,5016.2922,-3450.4776,982.3777,415.2102,5008.0532
20260926T163930Z,2026-09-26T16:39:30Z,tick-chaser,TickChaser,12.094,8,8,479.44,491.534,-9491.6996,1222.7829,82.1349,479.44
20260926T163930Z,2026-09-26T16:39:30Z,tail-sprint,TailSprint,0.0032,0,0,0.0,0.0032,-9999.9968,712.1868,1489.5215,0.0
20260926T163930Z,2026-09-26T16:39:30Z,depth-diver,DepthDiver,2.2282,8,8,882.84,885.0682,-8438.0463,479.6258,93.5028,882.84
20260926T163930Z,2026-09-26T16:39:30Z,dip-hunter,DipHunter,107.7525,7,7,0.0,410.0025,-8269.7128,599.3831,2519.6431,302.25
20260926T163930Z,2026-09-26T16:39:30Z,spike-surfer,SpikeSurfer,4466.1701,5,5,4589.7981,9055.9682,-596.699,1068.0267,343.769,4589.7981
20260926T163930Z,2026-09-26T16:39:30Z,sure-thing,SureThing,1723.8949,5,5,13323.6325,15047.5274,5006.1228,357.772,144.9062,13323.6325
20260926T163930Z,2026-09-26T16:39:30Z,yield-sniper,YieldSniper,674.9297,8,8,9321.41,9996.3397,22.2405,16.5331,35.8348,9321.41
20260926T163930Z,2026-09-26T16:39:30Z,pinepilot,PinePilotX,194.3863,7,7,9551.4366,9745.8229,-14.1489,312.4161,47.528,9551.4366
20260926T163930Z,2026-09-26T16:39:30Z,ceo-fav,CEOExitFav,9255.5329,3,3,674.3811,9929.914,0.0,4.1776,16.4499,674.3811
20260926T163930Z,2026-09-26T16:39:30Z,weather-bracket,WeatherCatalyst,2986.2913,6,6,506.8617,4283.072,-5457.3776,453.4549,566.0666,1296.7807
20260926T163930Z,2026-09-26T16:39:30Z,weather-fade,WeatherFader,7780.6667,7,7,2371.6309,10152.2976,508.8072,90.2351,228.2201,2371.6309
20260926T163930Z,2026-09-26T16:39:30Z,heat-confirm,HeatConfirm,9614.6611,5,5,395.2498,10009.9109,4.1191,109.5247,206.765,395.2498
20260926T163930Z,2026-09-26T16:39:30Z,fda-premium,FDAReaction,3923.8181,8,8,1105.5666,5029.3847,0.0,26.6905,186.5278,1105.5666
20260926T163930Z,2026-09-26T16:39:30Z,game-favourite,GridironPulse,1419.037,4,4,20781.4,22200.437,12680.6745,1031.2115,66.8383,20781.4
20260926T163930Z,2026-09-26T16:39:30Z,underdog-sweep,SportsPredLab,0.0227,1,1,0.0,0.0227,-9999.9559,386.2437,1363.9207,0.0
20260926T163930Z,2026-09-26T16:39:30Z,halftime-hype,HalftimeHype,68748.5965,2,2,7798.4958,76547.0923,67838.8073,2361.3485,2733.4947,7798.4958
20260926T163930Z,2026-09-26T16:39:30Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T163930Z,2026-09-26T16:39:30Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T163930Z,2026-09-26T16:39:30Z,gold-leader,MetalMomentum,2887.3468,0,0,0.0,2887.3468,-7112.6532,190.9175,153.7712,0.0
20260926T163930Z,2026-09-26T16:39:30Z,micro-tail,TailSprint15,6075.0769,2,2,570.3812,6645.4581,-3141.7598,244.383,1004.1836,570.3812
20260926T163930Z,2026-09-26T16:39:30Z,scalp-8095,HighProbScalp,1391.116,3,3,6048.27,7439.386,-1914.8616,309.3705,242.4189,6048.27
20260926T163930Z,2026-09-26T16:39:30Z,panic-fade,PanicFader,0.0518,0,0,0.0,0.0518,-9999.9482,722.088,697.3419,0.0
20260926T163930Z,2026-09-26T16:39:30Z,longshot-fader,LongshotFader,843.2601,8,8,14707.25,15550.5102,6395.9855,550.1711,151.3592,14707.25
20260926T163930Z,2026-09-26T16:39:30Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T163930Z,2026-09-26T16:39:30Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260926T163930Z,2026-09-26T16:39:30Z,nowcast-nudge,NowcastNudge,724.1005,4,4,8268.478,8992.5785,0.0,287.7147,291.501,8268.478
20260926T163930Z,2026-09-26T16:39:30Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
